incident_id,animal_category,incident_type,time_of_day,location_type,weather,has_bleeding,has_trapped,has_unconscious,near_highway,in_storm,response_time_min,distance_km,org_type,priority,rescue_success
1237,wildlife,aggressive,evening,water_body,rain,0,0,0,0,0,70,36.27,blue_cross,low,0
1238,dog,trapped,evening,water_body,storm,0,1,0,0,1,11,28.42,firefighter,medium,1
1239,wildlife,endangered,afternoon,rural,clear,0,0,0,0,0,109,47.28,wildlife_center,medium,0
1240,bird,other,evening,urban,storm,0,0,0,0,1,41,8.7,blue_cross,low,1
1241,wildlife,trapped,afternoon,forest,storm,0,1,0,0,1,82,37.8,wildlife_center,critical,0
1242,cat,injured,afternoon,highway,rain,0,0,1,1,0,119,27.22,wildlife_center,critical,1
1243,dog,endangered,afternoon,forest,fog,0,0,0,0,0,98,22.52,wildlife_center,medium,0
1244,bird,injured,morning,water_body,fog,1,0,0,0,0,22,49.66,veterinary,medium,0
1245,dog,trapped,morning,forest,rain,0,1,0,0,0,69,17.1,firefighter,medium,0
1246,other,injured,evening,urban,fog,0,0,1,0,0,71,16.22,veterinary,medium,0
1247,dog,trapped,afternoon,highway,fog,0,1,0,1,0,116,47.19,wildlife_center,critical,0
1248,cat,aggressive,afternoon,water_body,storm,0,0,0,0,1,21,10.33,veterinary,low,0
1249,cat,injured,night,urban,fog,1,0,0,0,0,27,2.42,blue_cross,medium,1
1250,other,trapped,evening,water_body,rain,0,1,0,0,0,117,15.35,wildlife_center,medium,0
1251,wildlife,aggressive,night,highway,storm,0,0,0,1,1,74,24.31,veterinary,critical,1
1252,bird,aggressive,night,forest,rain,0,0,0,0,0,89,21.53,wildlife_center,low,1
1253,bird,injured,evening,water_body,rain,1,0,0,0,0,108,43.27,firefighter,medium,0
1254,dog,endangered,evening,highway,rain,0,0,0,1,0,118,42.62,firefighter,critical,1
1255,bird,endangered,evening,water_body,fog,0,0,0,0,0,108,22.38,firefighter,medium,1
1256,dog,endangered,night,rural,storm,0,0,0,0,1,86,41.02,blue_cross,critical,0
1257,cat,other,afternoon,highway,rain,0,0,0,1,0,104,31.45,blue_cross,medium,1
1258,other,injured,morning,water_body,clear,1,0,0,0,0,50,38.46,veterinary,medium,0
1259,other,trapped,evening,highway,rain,0,1,0,1,0,25,41.99,firefighter,critical,0
1260,cat,endangered,afternoon,forest,storm,0,0,0,0,1,57,11.17,wildlife_center,critical,0
1261,dog,injured,morning,highway,fog,1,0,0,1,0,41,15.42,wildlife_center,critical,1
1262,cat,injured,evening,urban,fog,1,0,0,0,0,99,43.89,veterinary,medium,1
1263,other,aggressive,morning,urban,rain,0,0,0,0,0,17,36.93,firefighter,low,1
1264,other,endangered,evening,water_body,clear,0,0,0,0,0,43,14.07,wildlife_center,medium,1
1265,other,aggressive,night,forest,fog,0,0,0,0,0,16,11.5,firefighter,low,1
1266,wildlife,endangered,afternoon,water_body,clear,0,0,0,0,0,68,36.51,blue_cross,medium,0
1267,dog,aggressive,afternoon,highway,clear,0,0,0,1,0,55,38.67,firefighter,medium,1
1268,other,injured,evening,forest,rain,1,0,1,0,0,17,28.26,wildlife_center,critical,1
1269,wildlife,other,afternoon,urban,rain,0,0,0,0,0,56,31.02,firefighter,low,1
1270,other,trapped,morning,water_body,storm,0,1,0,0,1,57,15.92,blue_cross,medium,0
1271,dog,endangered,night,urban,storm,0,0,0,0,1,93,10.86,firefighter,critical,0
1272,bird,trapped,evening,water_body,fog,0,1,0,0,0,70,27.96,veterinary,medium,0
1273,wildlife,injured,night,rural,clear,0,0,1,0,0,26,10.27,veterinary,critical,1
1274,wildlife,aggressive,afternoon,highway,fog,0,0,0,1,0,22,37.58,firefighter,medium,1
1275,bird,injured,night,forest,storm,1,0,0,0,1,52,28.41,wildlife_center,critical,1
1276,other,trapped,evening,highway,storm,0,1,0,1,1,65,23.41,blue_cross,critical,0
1277,cat,trapped,night,urban,storm,0,1,0,0,1,58,9.37,firefighter,medium,1
1278,dog,endangered,afternoon,rural,clear,0,0,0,0,0,73,23.2,veterinary,medium,1
1279,wildlife,other,afternoon,urban,storm,0,0,0,0,1,86,28.18,wildlife_center,low,1
1280,dog,trapped,evening,forest,fog,0,1,0,0,0,79,36.6,blue_cross,medium,0
1281,wildlife,endangered,afternoon,urban,rain,0,0,0,0,0,18,36.67,blue_cross,medium,1
1282,other,injured,afternoon,highway,fog,0,0,1,1,0,80,30.44,firefighter,critical,0
1283,dog,trapped,afternoon,urban,rain,0,1,0,0,0,23,8.66,veterinary,medium,1
1284,dog,trapped,night,water_body,fog,0,1,0,0,0,46,15.48,veterinary,medium,1
1285,wildlife,aggressive,night,water_body,storm,0,0,0,0,1,44,42.01,blue_cross,low,0
1286,other,trapped,afternoon,forest,rain,0,1,0,0,0,112,22.14,firefighter,medium,0
1287,bird,injured,night,forest,rain,0,0,0,0,0,64,38.65,blue_cross,low,0
1288,cat,other,afternoon,water_body,storm,0,0,0,0,1,27,46.69,veterinary,low,1
1289,bird,other,afternoon,urban,storm,0,0,0,0,1,47,5.16,blue_cross,low,0
1290,other,injured,evening,urban,storm,1,0,0,0,1,94,35.36,blue_cross,critical,0
1291,other,injured,night,highway,fog,1,0,0,1,0,116,32.55,veterinary,critical,1
1292,dog,other,afternoon,rural,rain,0,0,0,0,0,15,21.27,veterinary,low,1
1293,dog,endangered,morning,highway,storm,0,0,0,1,1,114,10.11,veterinary,critical,0
1294,bird,trapped,evening,highway,clear,0,1,0,1,0,90,20.46,veterinary,critical,1
1295,other,trapped,evening,urban,rain,0,1,0,0,0,61,2.7,wildlife_center,medium,0
1296,wildlife,trapped,morning,forest,storm,0,1,0,0,1,76,17.86,blue_cross,critical,0
1297,dog,other,night,urban,clear,0,0,0,0,0,16,9.53,veterinary,low,1
1298,other,injured,afternoon,urban,rain,1,0,0,0,0,117,36.35,wildlife_center,medium,0
1299,cat,trapped,evening,urban,fog,0,1,0,0,0,95,14.71,blue_cross,medium,1
1300,bird,aggressive,afternoon,rural,storm,0,0,0,0,1,118,10.36,blue_cross,low,1
1301,wildlife,endangered,morning,water_body,storm,0,0,0,0,1,79,18.5,firefighter,critical,0
1302,cat,injured,night,rural,rain,1,0,0,0,0,87,40.64,blue_cross,medium,1
1303,other,other,evening,urban,rain,0,0,0,0,0,38,11.3,blue_cross,low,1
1304,dog,other,afternoon,water_body,rain,0,0,0,0,0,64,29.55,blue_cross,low,0
1305,other,injured,evening,urban,storm,1,0,0,0,1,58,24.04,blue_cross,critical,0
1306,dog,trapped,evening,forest,rain,0,1,0,0,0,64,27.57,veterinary,medium,1
1307,other,aggressive,night,water_body,fog,0,0,0,0,0,111,12.56,blue_cross,low,0
1308,wildlife,aggressive,evening,urban,rain,0,0,0,0,0,102,46.77,veterinary,low,0
1309,bird,other,night,highway,clear,0,0,0,1,0,25,25.85,blue_cross,medium,0
1310,other,trapped,afternoon,rural,storm,0,1,0,0,1,105,48.02,veterinary,medium,0
1311,cat,endangered,night,water_body,rain,0,0,0,0,0,63,0.54,wildlife_center,medium,1
1312,cat,endangered,evening,urban,rain,0,0,0,0,0,35,42.96,firefighter,medium,1
1313,cat,trapped,evening,urban,fog,0,1,0,0,0,25,17.56,firefighter,medium,1
1314,wildlife,trapped,night,water_body,fog,0,1,0,0,0,95,12.52,veterinary,critical,0
1315,bird,trapped,night,forest,storm,0,1,0,0,1,109,33.9,firefighter,critical,0
1316,other,injured,evening,water_body,clear,0,0,0,0,0,103,12.14,blue_cross,low,1
1317,dog,other,night,urban,rain,0,0,0,0,0,22,25.25,veterinary,low,1
1318,wildlife,injured,evening,water_body,rain,1,0,0,0,0,54,33.93,firefighter,critical,1
1319,wildlife,trapped,afternoon,water_body,clear,0,1,0,0,0,64,40.41,blue_cross,critical,0
1320,dog,aggressive,morning,rural,storm,0,0,0,0,1,21,28.95,firefighter,low,1
1321,dog,aggressive,night,water_body,clear,0,0,0,0,0,43,21.54,veterinary,low,1
1322,wildlife,other,evening,water_body,storm,0,0,0,0,1,113,26.98,blue_cross,low,1
1323,cat,aggressive,night,urban,rain,0,0,0,0,0,5,17.19,blue_cross,low,1
1324,other,aggressive,night,urban,fog,0,0,0,0,0,41,2.47,firefighter,low,1
1325,dog,other,evening,forest,fog,0,0,0,0,0,48,33.91,veterinary,low,1
1326,cat,endangered,evening,water_body,clear,0,0,0,0,0,62,16.57,veterinary,medium,1
1327,bird,injured,night,rural,rain,0,0,0,0,0,98,7.66,firefighter,low,1
1328,bird,endangered,night,highway,rain,0,0,0,1,0,110,45.23,firefighter,critical,1
1329,bird,endangered,morning,rural,clear,0,0,0,0,0,53,25.88,veterinary,medium,1
1330,bird,aggressive,night,urban,rain,0,0,0,0,0,100,13.21,veterinary,low,0
1331,wildlife,injured,afternoon,highway,storm,1,0,0,1,1,74,42.79,wildlife_center,critical,0
1332,dog,endangered,night,rural,fog,0,0,0,0,0,40,37.47,wildlife_center,medium,1
1333,dog,other,night,rural,storm,0,0,0,0,1,39,0.75,wildlife_center,low,1
1334,wildlife,trapped,evening,forest,fog,0,1,0,0,0,81,39.62,blue_cross,critical,1
1335,cat,injured,evening,rural,clear,1,0,1,0,0,82,41.44,firefighter,critical,0
1336,bird,other,night,water_body,clear,0,0,0,0,0,48,17.36,blue_cross,low,0
1337,cat,aggressive,night,rural,rain,0,0,0,0,0,91,19.81,firefighter,low,1
1338,other,injured,night,highway,storm,0,0,1,1,1,72,18.77,blue_cross,critical,0
1339,wildlife,aggressive,morning,rural,rain,0,0,0,0,0,84,17.91,firefighter,low,1
1340,dog,endangered,night,rural,fog,0,0,0,0,0,73,7.02,veterinary,medium,1
1341,cat,trapped,morning,highway,storm,0,1,0,1,1,27,43.31,firefighter,critical,0
1342,bird,trapped,night,highway,storm,0,1,0,1,1,45,38.64,veterinary,critical,0
1343,bird,other,night,rural,fog,0,0,0,0,0,68,37.96,blue_cross,low,0
1344,wildlife,trapped,afternoon,water_body,storm,0,1,0,0,1,5,26.87,blue_cross,critical,0
1345,cat,injured,night,highway,fog,1,0,0,1,0,86,1.94,wildlife_center,critical,1
1346,other,other,morning,highway,fog,0,0,0,1,0,7,16.59,wildlife_center,medium,1
1347,wildlife,injured,evening,urban,fog,1,0,1,0,0,113,45.7,firefighter,critical,0
1348,cat,trapped,night,rural,storm,0,1,0,0,1,21,15.0,veterinary,medium,1
1349,wildlife,aggressive,afternoon,highway,fog,0,0,0,1,0,35,39.94,firefighter,medium,1
1350,dog,other,evening,rural,rain,0,0,0,0,0,64,36.24,veterinary,low,1
1351,dog,aggressive,night,water_body,clear,0,0,0,0,0,105,21.15,blue_cross,low,0
1352,other,injured,morning,water_body,fog,1,0,0,0,0,108,20.22,veterinary,medium,0
1353,other,aggressive,night,urban,clear,0,0,0,0,0,23,42.43,veterinary,low,0
1354,bird,aggressive,evening,rural,rain,0,0,0,0,0,106,24.39,blue_cross,low,1
1355,dog,aggressive,night,rural,storm,0,0,0,0,1,48,15.12,firefighter,low,1
1356,wildlife,endangered,evening,highway,clear,0,0,0,1,0,102,7.43,blue_cross,critical,1
1357,bird,other,evening,forest,storm,0,0,0,0,1,96,8.34,blue_cross,low,0
1358,wildlife,endangered,afternoon,rural,rain,0,0,0,0,0,82,14.97,firefighter,medium,1
1359,cat,injured,afternoon,highway,storm,0,0,0,1,1,51,36.2,firefighter,medium,1
1360,cat,endangered,afternoon,highway,storm,0,0,0,1,1,71,19.03,firefighter,critical,0
1361,other,aggressive,afternoon,water_body,fog,0,0,0,0,0,6,33.6,veterinary,low,1
1362,bird,trapped,afternoon,rural,storm,0,1,0,0,1,82,39.01,veterinary,medium,0
1363,bird,aggressive,night,highway,clear,0,0,0,1,0,112,37.44,wildlife_center,medium,0
1364,bird,injured,night,urban,storm,1,0,0,0,1,73,42.41,veterinary,critical,0
1365,dog,aggressive,afternoon,rural,storm,0,0,0,0,1,107,37.1,wildlife_center,low,0
1366,wildlife,trapped,morning,highway,storm,0,1,0,1,1,75,14.24,wildlife_center,critical,0
1367,dog,trapped,evening,urban,rain,0,1,0,0,0,34,12.58,firefighter,medium,1
1368,other,injured,evening,urban,rain,1,0,0,0,0,65,10.27,wildlife_center,medium,1
1369,bird,other,morning,highway,fog,0,0,0,1,0,115,45.3,firefighter,medium,0
1370,cat,other,night,urban,storm,0,0,0,0,1,101,20.65,blue_cross,low,0
1371,cat,endangered,night,highway,storm,0,0,0,1,1,87,15.33,wildlife_center,critical,0
1372,other,other,evening,water_body,clear,0,0,0,0,0,101,47.31,firefighter,low,1
1373,other,aggressive,night,rural,rain,0,0,0,0,0,13,38.14,blue_cross,low,1
1374,wildlife,endangered,afternoon,rural,clear,0,0,0,0,0,102,11.97,blue_cross,medium,0
1375,bird,other,night,urban,storm,0,0,0,0,1,83,10.91,wildlife_center,low,1
1376,cat,aggressive,afternoon,rural,rain,0,0,0,0,0,46,47.86,firefighter,low,1
1377,wildlife,endangered,afternoon,forest,fog,0,0,0,0,0,114,41.8,blue_cross,medium,1
1378,bird,endangered,evening,water_body,storm,0,0,0,0,1,59,28.38,firefighter,critical,1
1379,wildlife,injured,night,forest,rain,1,0,1,0,0,7,41.02,wildlife_center,critical,1
1380,bird,endangered,evening,urban,storm,0,0,0,0,1,59,39.65,blue_cross,critical,0
1381,cat,trapped,night,forest,clear,0,1,0,0,0,14,12.54,blue_cross,medium,1
1382,other,aggressive,morning,water_body,fog,0,0,0,0,0,36,14.37,firefighter,low,1
1383,dog,endangered,evening,highway,storm,0,0,0,1,1,61,46.22,veterinary,critical,0
1384,dog,endangered,night,rural,rain,0,0,0,0,0,80,15.29,wildlife_center,medium,1
1385,wildlife,trapped,evening,highway,storm,0,1,0,1,1,76,26.79,blue_cross,critical,0
1386,cat,injured,evening,forest,fog,1,0,0,0,0,46,23.68,firefighter,medium,1
1387,cat,endangered,evening,highway,clear,0,0,0,1,0,22,6.4,firefighter,critical,1
1388,wildlife,injured,morning,highway,storm,0,0,0,1,1,9,48.01,blue_cross,critical,0
1389,wildlife,endangered,evening,urban,clear,0,0,0,0,0,77,5.06,veterinary,medium,1
1390,other,injured,night,highway,rain,1,0,1,1,0,60,40.98,firefighter,critical,0
1391,cat,endangered,morning,rural,storm,0,0,0,0,1,63,26.62,firefighter,critical,0
1392,wildlife,other,evening,urban,fog,0,0,0,0,0,7,0.92,blue_cross,low,1
1393,bird,trapped,evening,highway,fog,0,1,0,1,0,88,33.44,blue_cross,critical,0
1394,other,trapped,afternoon,rural,rain,0,1,0,0,0,44,9.49,veterinary,medium,1
1395,dog,trapped,evening,urban,storm,0,1,0,0,1,116,16.11,wildlife_center,medium,0
1396,cat,endangered,afternoon,water_body,storm,0,0,0,0,1,34,46.85,wildlife_center,critical,0
1397,dog,trapped,night,urban,fog,0,1,0,0,0,8,22.48,wildlife_center,medium,1
1398,wildlife,aggressive,night,rural,rain,0,0,0,0,0,103,19.33,veterinary,low,1
1399,cat,other,morning,rural,rain,0,0,0,0,0,20,47.06,blue_cross,low,0
1400,bird,aggressive,afternoon,rural,clear,0,0,0,0,0,107,25.59,firefighter,low,1
1401,dog,aggressive,morning,urban,fog,0,0,0,0,0,107,21.29,veterinary,low,1
1402,bird,injured,night,forest,rain,1,0,0,0,0,87,40.6,firefighter,medium,1
1403,bird,endangered,morning,rural,rain,0,0,0,0,0,27,28.45,wildlife_center,medium,1
1404,cat,aggressive,morning,urban,rain,0,0,0,0,0,115,37.12,blue_cross,low,0
1405,wildlife,trapped,night,rural,rain,0,1,0,0,0,71,48.28,wildlife_center,critical,0
1406,dog,trapped,morning,water_body,rain,0,1,0,0,0,44,20.48,blue_cross,medium,0
1407,bird,other,evening,urban,clear,0,0,0,0,0,47,1.91,firefighter,low,1
1408,cat,aggressive,morning,highway,fog,0,0,0,1,0,102,30.13,wildlife_center,medium,1
1409,dog,endangered,afternoon,urban,fog,0,0,0,0,0,13,6.06,firefighter,medium,1
1410,wildlife,other,night,rural,clear,0,0,0,0,0,44,24.07,blue_cross,low,1
1411,other,endangered,morning,water_body,fog,0,0,0,0,0,100,41.64,wildlife_center,medium,1
1412,other,trapped,afternoon,rural,clear,0,1,0,0,0,100,5.19,firefighter,medium,1
1413,other,injured,afternoon,rural,storm,0,0,0,0,1,47,35.67,firefighter,low,0
1414,other,other,evening,rural,storm,0,0,0,0,1,59,19.05,wildlife_center,low,1
1415,dog,aggressive,morning,rural,rain,0,0,0,0,0,6,7.58,veterinary,low,1
1416,cat,trapped,night,forest,clear,0,1,0,0,0,78,24.3,blue_cross,medium,1
1417,other,aggressive,night,rural,fog,0,0,0,0,0,84,13.51,firefighter,low,1
1418,bird,other,evening,forest,rain,0,0,0,0,0,37,17.38,firefighter,low,1
1419,wildlife,injured,evening,highway,storm,0,0,0,1,1,87,1.76,wildlife_center,critical,1
1420,wildlife,injured,morning,highway,storm,0,0,0,1,1,62,22.09,veterinary,critical,0
1421,other,trapped,night,highway,rain,0,1,0,1,0,23,42.08,wildlife_center,critical,0
1422,cat,endangered,afternoon,highway,clear,0,0,0,1,0,107,26.89,wildlife_center,critical,0
1423,other,trapped,evening,rural,clear,0,1,0,0,0,92,8.7,wildlife_center,medium,0
1424,cat,other,night,rural,storm,0,0,0,0,1,11,47.97,firefighter,low,1
1425,other,aggressive,night,water_body,storm,0,0,0,0,1,22,36.22,blue_cross,low,1
1426,bird,other,evening,rural,clear,0,0,0,0,0,12,37.88,wildlife_center,low,1
1427,cat,trapped,night,rural,fog,0,1,0,0,0,55,29.78,wildlife_center,medium,1
1428,dog,trapped,evening,rural,fog,0,1,0,0,0,20,36.44,wildlife_center,medium,1
1429,cat,endangered,evening,urban,clear,0,0,0,0,0,71,15.9,veterinary,medium,0
1430,other,aggressive,afternoon,water_body,storm,0,0,0,0,1,110,6.68,firefighter,low,1
1431,bird,endangered,morning,water_body,storm,0,0,0,0,1,19,31.53,firefighter,critical,0
1432,wildlife,endangered,afternoon,highway,clear,0,0,0,1,0,16,49.88,blue_cross,critical,1
1433,wildlife,aggressive,night,urban,clear,0,0,0,0,0,115,38.61,blue_cross,low,0
1434,other,endangered,night,forest,storm,0,0,0,0,1,15,1.14,firefighter,critical,1
1435,wildlife,trapped,night,forest,clear,0,1,0,0,0,104,41.4,firefighter,critical,0
1436,other,aggressive,night,urban,clear,0,0,0,0,0,80,41.99,veterinary,low,0
1437,dog,trapped,evening,highway,fog,0,1,0,1,0,109,19.99,veterinary,critical,1
1438,wildlife,aggressive,morning,water_body,fog,0,0,0,0,0,90,45.45,wildlife_center,low,0
1439,dog,endangered,morning,forest,fog,0,0,0,0,0,107,1.9,firefighter,medium,0
1440,bird,endangered,evening,forest,rain,0,0,0,0,0,40,22.58,veterinary,medium,1
1441,bird,trapped,afternoon,highway,storm,0,1,0,1,1,99,20.37,blue_cross,critical,0
1442,cat,aggressive,morning,forest,storm,0,0,0,0,1,83,27.14,wildlife_center,low,1
1443,bird,injured,morning,water_body,storm,1,0,0,0,1,101,19.44,blue_cross,critical,0
1444,wildlife,endangered,evening,water_body,storm,0,0,0,0,1,101,8.38,wildlife_center,critical,0
1445,dog,trapped,evening,highway,storm,0,1,0,1,1,101,28.22,wildlife_center,critical,0
1446,dog,trapped,morning,urban,fog,0,1,0,0,0,114,13.54,blue_cross,medium,0
1447,wildlife,trapped,night,urban,storm,0,1,0,0,1,83,28.72,veterinary,critical,0
1448,cat,aggressive,morning,rural,rain,0,0,0,0,0,90,49.64,veterinary,low,1
1449,cat,trapped,afternoon,water_body,rain,0,1,0,0,0,23,1.11,wildlife_center,medium,0
1450,other,aggressive,night,water_body,rain,0,0,0,0,0,57,9.71,firefighter,low,1
1451,wildlife,endangered,evening,forest,fog,0,0,0,0,0,52,18.54,wildlife_center,medium,1
1452,bird,injured,afternoon,forest,rain,1,0,0,0,0,17,49.06,firefighter,medium,1
1453,dog,other,afternoon,forest,rain,0,0,0,0,0,64,13.82,veterinary,low,1
1454,wildlife,aggressive,night,urban,rain,0,0,0,0,0,7,28.22,veterinary,low,1
1455,wildlife,trapped,morning,forest,clear,0,1,0,0,0,97,14.17,blue_cross,critical,0
1456,dog,other,night,water_body,rain,0,0,0,0,0,55,11.15,firefighter,low,1
1457,bird,endangered,afternoon,highway,fog,0,0,0,1,0,23,38.43,blue_cross,critical,0
1458,other,injured,evening,highway,clear,1,0,0,1,0,13,26.72,wildlife_center,critical,1
1459,cat,other,afternoon,rural,clear,0,0,0,0,0,88,46.48,veterinary,low,1
1460,dog,aggressive,night,water_body,fog,0,0,0,0,0,94,23.98,blue_cross,low,1
1461,bird,endangered,afternoon,water_body,storm,0,0,0,0,1,68,4.99,blue_cross,critical,0
1462,cat,endangered,morning,forest,fog,0,0,0,0,0,101,5.15,blue_cross,medium,1
1463,other,injured,morning,forest,clear,0,0,1,0,0,72,1.12,blue_cross,medium,1
1464,dog,other,evening,urban,rain,0,0,0,0,0,29,32.01,firefighter,low,1
1465,cat,endangered,morning,rural,storm,0,0,0,0,1,78,9.26,firefighter,critical,0
1466,cat,other,afternoon,water_body,clear,0,0,0,0,0,84,2.42,veterinary,low,0
1467,bird,endangered,morning,forest,rain,0,0,0,0,0,80,26.17,veterinary,medium,1
1468,other,trapped,evening,water_body,fog,0,1,0,0,0,105,22.67,veterinary,medium,0
1469,dog,endangered,afternoon,forest,rain,0,0,0,0,0,35,48.04,firefighter,medium,1
1470,wildlife,injured,evening,urban,fog,1,0,1,0,0,95,37.85,veterinary,critical,0
1471,dog,endangered,night,highway,rain,0,0,0,1,0,41,16.36,firefighter,critical,1
1472,bird,aggressive,night,water_body,fog,0,0,0,0,0,15,24.78,firefighter,low,1
1473,other,aggressive,night,forest,fog,0,0,0,0,0,105,38.65,veterinary,low,0
1474,dog,trapped,morning,forest,rain,0,1,0,0,0,87,16.03,veterinary,medium,1
1475,dog,endangered,night,rural,storm,0,0,0,0,1,73,3.1,firefighter,critical,0
1476,other,trapped,evening,urban,rain,0,1,0,0,0,17,23.13,wildlife_center,medium,1
1477,bird,injured,afternoon,water_body,rain,1,0,0,0,0,10,46.14,wildlife_center,medium,0
1478,dog,endangered,morning,rural,storm,0,0,0,0,1,27,49.36,wildlife_center,critical,1
1479,wildlife,injured,afternoon,rural,rain,1,0,0,0,0,59,34.18,blue_cross,critical,1
1480,bird,aggressive,morning,water_body,fog,0,0,0,0,0,53,14.27,wildlife_center,low,0
1481,wildlife,endangered,morning,water_body,clear,0,0,0,0,0,94,38.47,wildlife_center,medium,0
1482,cat,injured,morning,urban,rain,1,0,0,0,0,28,27.08,wildlife_center,medium,0
1483,bird,aggressive,evening,highway,storm,0,0,0,1,1,41,42.85,blue_cross,medium,1
1484,dog,aggressive,afternoon,urban,fog,0,0,0,0,0,30,6.79,veterinary,low,1
1485,dog,injured,afternoon,urban,fog,0,0,1,0,0,108,3.84,firefighter,medium,0
1486,wildlife,trapped,night,highway,clear,0,1,0,1,0,89,46.71,wildlife_center,critical,0
1487,bird,injured,morning,rural,storm,1,0,0,0,1,27,17.83,wildlife_center,critical,0
1488,dog,aggressive,night,rural,storm,0,0,0,0,1,69,3.65,wildlife_center,low,0
1489,bird,aggressive,morning,water_body,clear,0,0,0,0,0,112,12.67,blue_cross,low,0
1490,cat,other,evening,urban,clear,0,0,0,0,0,92,3.72,veterinary,low,0
1491,cat,endangered,evening,urban,rain,0,0,0,0,0,120,5.64,wildlife_center,medium,1
1492,dog,other,morning,water_body,clear,0,0,0,0,0,114,11.61,veterinary,low,0
1493,dog,injured,night,highway,fog,0,0,0,1,0,62,45.56,wildlife_center,medium,0
1494,other,endangered,evening,water_body,fog,0,0,0,0,0,120,8.08,blue_cross,medium,1
1495,bird,trapped,night,forest,rain,0,1,0,0,0,52,37.13,firefighter,medium,0
1496,cat,injured,night,water_body,rain,1,0,0,0,0,85,17.97,firefighter,medium,1
1497,wildlife,aggressive,night,water_body,fog,0,0,0,0,0,64,18.5,blue_cross,low,0
1498,cat,other,afternoon,rural,rain,0,0,0,0,0,96,9.95,wildlife_center,low,0
1499,other,endangered,night,highway,fog,0,0,0,1,0,52,32.38,wildlife_center,critical,1
1500,wildlife,injured,night,forest,fog,0,0,0,0,0,75,44.55,firefighter,medium,0
